SEG_KM_SUM,BP_SUM,LAST_TO_END,AVG_INTERVAL,MEMBERSHIP_DAYS,AVG_KM_PER_FLIGHT,avg_discount
2.6319819431366507,2.927294405321395,-0.9303167080678992,-1.4196646136476028,2.2631218950739296,0.12366644003328425,3.1033969855177514
2.9696069728607455,2.9889353218087824,-0.9020132420041865,-1.5007685640246515,-0.1267191124856873,0.5216105797723973,1.1516019427561157
3.066610433560377,2.9027442686349554,-0.8567276963022462,-1.6617623450630679,-0.5262043696665109,0.4407713180935008,0.6508563111819381
2.8306798027872326,3.022077884510383,-0.8906918555787015,-0.5790550220541787,-0.11257804143503866,3.3498353060929738,1.816497507897868
2.5072658027909687,2.9766993119669762,-0.8284242302385335,-1.5431329188847847,1.9484830641969977,-0.17561489747021697,3.8734798495222065
2.945020758238666,3.018850590463375,-0.43783639855929823,-0.7980482735428734,0.9774628520524591,3.557761871896651,1.1885148745450511
2.869749453705227,2.9958307855455617,-0.8284242302385335,-0.654918822872711,-0.1632502126998629,2.945884471367633,1.573421987513005
3.384991820165691,2.447606333194058,-0.9303167080678992,-2.2299395606567076,-0.29523354250591666,-0.1971325366202422,-0.6191498410583746
2.9545054506148434,3.0654078965948455,-0.896352548791444,-0.5344790348340799,0.5119859299686087,3.9369118189732615,1.0984734849036206
3.0938759705377246,2.8802624831389223,-0.5850144220906043,-0.2930823237321272,-1.0671003373538206,8.753121657954678,0.4480381273993116
2.643785037147347,2.977258901210157,-0.8284242302385335,-1.2798307287894322,0.14785335041440675,0.4575066183325299,2.814735886428537
3.139603883613619,2.7649100553617445,-0.9133346284296716,-2.006869211383382,-0.7866357615159563,-0.13562208565315448,0.23955643790357864
2.685941340448733,2.8490815222818613,-0.8623883895149888,-1.2150965541823016,0.973927584289797,0.6291106926103133,2.523104164812969
3.093510134123024,2.8747811132216254,-0.7321924456219103,-0.8574682030387203,-0.2752003585174978,3.6657115239089917,0.4162840046137643
2.871534453062071,3.017533493872964,-0.8114421506003059,-0.2530568853048229,-0.20449500326425468,5.337598467631824,1.455107683379837
2.8641118227130797,3.045030818535682,-0.7718172981111081,-0.9401652769079447,-1.3169259259152795,4.999044276755154,1.4723114892524092
2.8253998774582727,3.0562290981711633,-0.834084923451276,0.06081831577416791,-0.5568433569429161,7.477719762901429,1.6060465643386928
2.6636199058483716,2.9114988703344675,-0.8906918555787015,-1.6969001608346201,-0.2905198521557005,-0.21919401691235185,2.4974855032968426
2.7993644819569843,2.916098373426895,-0.9020132420041865,-1.4699911181478897,1.867171905655768,0.2966284751371433,1.6900753041023207
3.08763961829441,2.806282690967706,-0.9020132420041865,-0.6392171237188785,-1.0117144757387802,4.649003386842171,0.2837216606478063
2.872816554958056,2.917327344661983,-0.8680490827277313,-1.908170700052155,1.5548899199539445,-0.24650444086744247,1.2536665129846478
2.468081064153762,2.811933174207639,-0.9246560148551567,-1.2515624583411376,0.6133302724982571,0.3998247342606413,3.699248083327819
3.088201568694045,2.5849551094776357,-0.9303167080678992,-1.4985531880990497,-0.9351170075477667,0.8870096495485256,0.25547649610996453
2.7765291092551116,2.8303525024006326,-0.8850311623659589,-1.63471930715483,2.157063862194065,-0.01656955513667627,1.7016716172314275
3.069457459673926,2.769951987008027,-0.9246560148551567,-2.0524726217639757,2.2643003176614838,-0.2856827204768427,0.29651952001214704
2.4549549324881306,2.783547504156664,-0.896352548791444,-1.2628640013920043,1.6326658107325118,0.15310949606953722,3.679369836611247
